fpr,tpr,threshold
0.5299145299145299,0.8991596638655462,0.07615053653717041
0.5299145299145299,0.907563025210084,0.07595053315162659
0.5356125356125356,0.907563025210084,0.07218208909034729
0.5413105413105413,0.907563025210084,0.07138438522815704
0.5555555555555556,0.907563025210084,0.06774036586284637
0.5555555555555556,0.9159663865546218,0.06623418629169464
0.5669515669515669,0.9159663865546218,0.06337942183017731
0.5669515669515669,0.9243697478991597,0.06167413666844368
0.5754985754985755,0.9243697478991597,0.058211229741573334
0.5754985754985755,0.9327731092436975,0.057292431592941284
0.5868945868945868,0.9327731092436975,0.04917615279555321
0.5868945868945868,0.9411764705882353,0.04839521646499634
0.6324786324786325,0.9411764705882353,0.036128874868154526
0.6324786324786325,0.9495798319327731,0.03539035841822624
0.6609686609686609,0.9495798319327731,0.026455381885170937
0.6666666666666666,0.9495798319327731,0.02603687345981598
0.6723646723646723,0.9495798319327731,0.02518393285572529
0.6723646723646723,0.957983193277311,0.024774707853794098
0.7236467236467237,0.957983193277311,0.015557252801954746
0.7321937321937322,0.957983193277311,0.015370435081422329
0.7863247863247863,0.957983193277311,0.01077694445848465
0.7863247863247863,0.9663865546218487,0.01054548192769289
0.8005698005698005,0.9663865546218487,0.008853761479258537
0.8005698005698005,0.9747899159663865,0.008611700497567654
0.8091168091168092,0.9747899159663865,0.008388041518628597
0.8148148148148148,0.9747899159663865,0.008123341016471386
0.8547008547008547,0.9747899159663865,0.005906020291149616
0.8547008547008547,0.9831932773109243,0.005324280355125666
0.8803418803418803,0.9831932773109243,0.004415081348270178
0.8831908831908832,0.9915966386554622,0.004395684227347374
0.9173789173789174,0.9915966386554622,0.003515752498060465
0.9173789173789174,1.0,0.0034530027769505978
0.98005698005698,1.0,0.001806548796594143
0.9857549857549858,1.0,0.0016536943148821592
1.0,1.0,0.0004372104594949633
