mean_predicted_prob,fraction_positives
0.048579666334548695,0.0
0.13991793888249499,0.0
0.25343298560126254,0.3076923076923077
0.3677587499933659,0.16666666666666666
0.4495376574813037,0.5657894736842105
0.5513835994029515,0.6571428571428571
0.644632152609453,0.74
0.7511565875830559,0.8115942028985508
0.8469450525746308,0.8928571428571429
0.9625464225320159,0.9841269841269841
