fpr,tpr,threshold
0.3916083916083916,0.8287461773700305,0.44113877415657043
0.3916083916083916,0.8318042813455657,0.4327516257762909
0.3986013986013986,0.8318042813455657,0.4271681010723114
0.3986013986013986,0.8348623853211009,0.4251919984817505
0.4195804195804196,0.8348623853211009,0.4120640754699707
0.4195804195804196,0.8379204892966361,0.4055463671684265
0.42657342657342656,0.8379204892966361,0.3982546031475067
0.42657342657342656,0.8409785932721713,0.39498651027679443
0.4405594405594406,0.8409785932721713,0.39310407638549805
0.4405594405594406,0.8501529051987767,0.39204466342926025
0.44755244755244755,0.8501529051987767,0.3892466723918915
0.44755244755244755,0.8562691131498471,0.3834744095802307
0.45454545454545453,0.8562691131498471,0.3821752965450287
0.45454545454545453,0.8654434250764526,0.37018075585365295
0.46153846153846156,0.8654434250764526,0.3612680733203888
