precision,recall,threshold
0.2531914893617021,1.0,0.00043721046
0.2537313432835821,1.0,0.0007667382
0.25427350427350426,1.0,0.0011680675
0.25481798715203424,1.0,0.001344779
0.2553648068669528,1.0,0.0013559209
0.25591397849462366,1.0,0.0016536943
0.2570194384449244,1.0,0.0018065488
0.25757575757575757,1.0,0.0020033915
0.25813449023861174,1.0,0.0020553765
0.25869565217391305,1.0,0.0020824007
0.25925925925925924,1.0,0.002102746
0.259825327510917,1.0,0.0021787526
0.2603938730853392,1.0,0.0022246295
0.26096491228070173,1.0,0.0024881032
0.26153846153846155,1.0,0.002503142
0.2621145374449339,1.0,0.0025974112
0.26269315673289184,1.0,0.0026552314
0.26327433628318586,1.0,0.0027578943
0.2638580931263858,1.0,0.002824622
0.2644444444444444,1.0,0.0028983648
0.2650334075723831,1.0,0.0029360051
0.265625,1.0,0.002946272
0.2662192393736018,1.0,0.0030200193
0.26681614349775784,1.0,0.0030745126
0.26741573033707866,1.0,0.0031386674
0.268018018018018,1.0,0.0031659747
0.2686230248306998,1.0,0.003271285
0.2692307692307692,1.0,0.0033920503
0.2698412698412698,1.0,0.0034530028
0.2681818181818182,0.9915966386554622,0.0035157525
0.26879271070615035,0.9915966386554622,0.0035339883
0.2694063926940639,0.9915966386554622,0.0036099404
0.2700228832951945,0.9915966386554622,0.0037032568
0.2706422018348624,0.9915966386554622,0.003742717
0.271264367816092,0.9915966386554622,0.0037914736
0.271889400921659,0.9915966386554622,0.0038970432
0.27251732101616627,0.9915966386554622,0.0041373014
0.27314814814814814,0.9915966386554622,0.0041754823
0.2737819025522042,0.9915966386554622,0.00426878
0.2744186046511628,0.9915966386554622,0.0043455805
0.27505827505827507,0.9915966386554622,0.0043902732
0.2757009345794392,0.9915966386554622,0.004395684
0.2746478873239437,0.9831932773109243,0.0044150813
0.2752941176470588,0.9831932773109243,0.0044187023
0.2759433962264151,0.9831932773109243,0.004452761
0.2765957446808511,0.9831932773109243,0.0045367973
0.2772511848341232,0.9831932773109243,0.0046845106
0.27790973871733965,0.9831932773109243,0.0047228057
0.2785714285714286,0.9831932773109243,0.0048309714
0.27923627684964203,0.9831932773109243,0.005076158
0.2799043062200957,0.9831932773109243,0.0050786478
0.2805755395683453,0.9831932773109243,0.0053242804
0.27884615384615385,0.9747899159663865,0.0059060203
0.27951807228915665,0.9747899159663865,0.0059335763
0.28019323671497587,0.9747899159663865,0.0059665395
0.28087167070217917,0.9747899159663865,0.0063117878
0.2815533980582524,0.9747899159663865,0.0063351016
0.2822384428223844,0.9747899159663865,0.006391054
0.28292682926829266,0.9747899159663865,0.0064789755
0.28361858190709044,0.9747899159663865,0.0069142277
0.28431372549019607,0.9747899159663865,0.0070701167
0.28501228501228504,0.9747899159663865,0.007076981
0.2857142857142857,0.9747899159663865,0.0072528617
0.28641975308641976,0.9747899159663865,0.0073152375
0.2871287128712871,0.9747899159663865,0.007392304
0.2878411910669975,0.9747899159663865,0.007874197
0.2885572139303483,0.9747899159663865,0.008123341
0.29,0.9747899159663865,0.0083880415
0.2907268170426065,0.9747899159663865,0.008604741
0.2914572864321608,0.9747899159663865,0.0086113205
0.29219143576826195,0.9747899159663865,0.0086117005
0.2904040404040404,0.9663865546218487,0.0088537615
0.2911392405063291,0.9663865546218487,0.009286701
0.2918781725888325,0.9663865546218487,0.009319857
0.2926208651399491,0.9663865546218487,0.009898835
0.29336734693877553,0.9663865546218487,0.010335363
0.29411764705882354,0.9663865546218487,0.010545482
0.2923076923076923,0.957983193277311,0.010776944
0.2930591259640103,0.957983193277311,0.011237024
0.29381443298969073,0.957983193277311,0.011253197
0.29457364341085274,0.957983193277311,0.01128449
0.29533678756476683,0.957983193277311,0.011448083
0.2961038961038961,0.957983193277311,0.011852733
0.296875,0.957983193277311,0.011945633
0.29765013054830286,0.957983193277311,0.012290363
0.29842931937172773,0.957983193277311,0.012642764
0.2992125984251969,0.957983193277311,0.012771864
0.3,0.957983193277311,0.013242965
0.3007915567282322,0.957983193277311,0.013321177
0.30158730158730157,0.957983193277311,0.013434041
0.30238726790450926,0.957983193277311,0.013871649
0.30319148936170215,0.957983193277311,0.014503862
0.304,0.957983193277311,0.014555152
0.3048128342245989,0.957983193277311,0.014818931
0.30563002680965146,0.957983193277311,0.014895107
0.3064516129032258,0.957983193277311,0.015353276
0.30727762803234504,0.957983193277311,0.015370435
0.30978260869565216,0.957983193277311,0.015557253
0.3106267029972752,0.957983193277311,0.01573865
0.3114754098360656,0.957983193277311,0.01698232
0.31232876712328766,0.957983193277311,0.017454019
0.3131868131868132,0.957983193277311,0.017760992
0.3140495867768595,0.957983193277311,0.017848885
0.3149171270718232,0.957983193277311,0.018084405
0.3157894736842105,0.957983193277311,0.018164067
0.31666666666666665,0.957983193277311,0.018525178
0.31754874651810583,0.957983193277311,0.019102538
0.31843575418994413,0.957983193277311,0.019146036
0.31932773109243695,0.957983193277311,0.020801375
0.3202247191011236,0.957983193277311,0.020905893
0.3211267605633803,0.957983193277311,0.021847349
0.3220338983050847,0.957983193277311,0.024348652
0.32294617563739375,0.957983193277311,0.024481447
0.32386363636363635,0.957983193277311,0.024650646
0.3247863247863248,0.957983193277311,0.024696035
0.32571428571428573,0.957983193277311,0.024774708
0.3237822349570201,0.9495798319327731,0.025183933
0.32471264367816094,0.9495798319327731,0.025443247
0.3256484149855908,0.9495798319327731,0.026036873
0.32753623188405795,0.9495798319327731,0.026455382
0.32848837209302323,0.9495798319327731,0.028387496
0.3294460641399417,0.9495798319327731,0.028448626
