precision,recall,threshold
0.3073286052009456,1.0,0.00084637856
0.3080568720379147,1.0,0.001154473
0.30641330166270786,0.9923076923076923,0.0012879837
0.30714285714285716,0.9923076923076923,0.0015432002
0.30787589498806683,0.9923076923076923,0.0016189928
0.30861244019138756,0.9923076923076923,0.0018381035
0.30935251798561153,0.9923076923076923,0.0018406687
0.31009615384615385,0.9923076923076923,0.0019100723
0.3108433734939759,0.9923076923076923,0.00202922
0.3115942028985507,0.9923076923076923,0.0022156
0.31234866828087166,0.9923076923076923,0.0023174337
0.3131067961165049,0.9923076923076923,0.0024016886
0.31143552311435524,0.9846153846153847,0.0025086256
0.3121951219512195,0.9846153846153847,0.0025167838
0.31295843520782396,0.9846153846153847,0.002557448
0.3137254901960784,0.9846153846153847,0.0026328594
0.3144963144963145,0.9846153846153847,0.0026353037
0.312807881773399,0.9769230769230769,0.0030635262
0.3135802469135803,0.9769230769230769,0.00339792
0.31435643564356436,0.9769230769230769,0.0035294641
0.315136476426799,0.9769230769230769,0.0040440653
0.31592039800995025,0.9769230769230769,0.0040547578
0.3167082294264339,0.9769230769230769,0.0047174827
0.3175,0.9769230769230769,0.0049543264
0.3157894736842105,0.9692307692307692,0.004972986
0.3165829145728643,0.9692307692307692,0.0050135157
0.31738035264483627,0.9692307692307692,0.005268381
0.3181818181818182,0.9692307692307692,0.005399138
0.3189873417721519,0.9692307692307692,0.0055678124
0.3197969543147208,0.9692307692307692,0.005809284
0.32061068702290074,0.9692307692307692,0.0058555375
0.32225063938618925,0.9692307692307692,0.0062862374
0.3230769230769231,0.9692307692307692,0.0069434536
0.32390745501285345,0.9692307692307692,0.0069633927
0.3247422680412371,0.9692307692307692,0.007220366
0.32558139534883723,0.9692307692307692,0.0072274483
0.32642487046632124,0.9692307692307692,0.00762594
0.328125,0.9692307692307692,0.007876848
0.3289817232375979,0.9692307692307692,0.007982348
0.3298429319371728,0.9692307692307692,0.008171979
0.33070866141732286,0.9692307692307692,0.00856805
0.33157894736842103,0.9692307692307692,0.008853278
0.3324538258575198,0.9692307692307692,0.009630564
0.3333333333333333,0.9692307692307692,0.009767356
0.33421750663129973,0.9692307692307692,0.010291594
0.3351063829787234,0.9692307692307692,0.010353587
0.336,0.9692307692307692,0.010454968
0.33689839572192515,0.9692307692307692,0.010971756
0.3378016085790885,0.9692307692307692,0.01142277
0.3387096774193548,0.9692307692307692,0.012085921
0.33962264150943394,0.9692307692307692,0.012229392
0.34054054054054056,0.9692307692307692,0.012413551
0.34146341463414637,0.9692307692307692,0.012532964
0.3423913043478261,0.9692307692307692,0.012761061
0.34332425068119893,0.9692307692307692,0.013158308
0.34153005464480873,0.9615384615384616,0.013884844
0.3424657534246575,0.9615384615384616,0.013981713
0.3453038674033149,0.9615384615384616,0.014677454
0.3462603878116344,0.9615384615384616,0.014769427
0.3472222222222222,0.9615384615384616,0.014781554
0.34818941504178275,0.9615384615384616,0.016048066
0.35014005602240894,0.9615384615384616,0.016059574
0.351123595505618,0.9615384615384616,0.016278384
0.352112676056338,0.9615384615384616,0.016312905
0.3531073446327684,0.9615384615384616,0.016370753
0.35410764872521244,0.9615384615384616,0.0166407
0.35511363636363635,0.9615384615384616,0.016813615
0.3561253561253561,0.9615384615384616,0.016902944
0.35714285714285715,0.9615384615384616,0.01714724
0.35816618911174786,0.9615384615384616,0.017950458
0.35919540229885055,0.9615384615384616,0.01891374
0.36023054755043227,0.9615384615384616,0.019646099
0.36127167630057805,0.9615384615384616,0.019848391
0.36231884057971014,0.9615384615384616,0.019914372
0.36046511627906974,0.9538461538461539,0.020156136
0.36151603498542273,0.9538461538461539,0.020186936
0.36363636363636365,0.9538461538461539,0.020281065
0.36470588235294116,0.9538461538461539,0.020562528
0.36578171091445427,0.9538461538461539,0.021251677
0.363905325443787,0.9461538461538461,0.021361576
0.3649851632047478,0.9461538461538461,0.02151226
0.36607142857142855,0.9461538461538461,0.021544216
0.36716417910447763,0.9461538461538461,0.021618584
0.3652694610778443,0.9384615384615385,0.02277281
0.3663663663663664,0.9384615384615385,0.023088489
0.3674698795180723,0.9384615384615385,0.02366283
0.3685800604229607,0.9384615384615385,0.02455753
0.3696969696969697,0.9384615384615385,0.024738451
0.3677811550151976,0.9307692307692308,0.025102738
0.36890243902439024,0.9307692307692308,0.025356153
0.37003058103975534,0.9307692307692308,0.025502047
0.37116564417177916,0.9307692307692308,0.026370786
0.3723076923076923,0.9307692307692308,0.026889168
0.3734567901234568,0.9307692307692308,0.027106348
0.3746130030959752,0.9307692307692308,0.02814897
0.37577639751552794,0.9307692307692308,0.028409407
0.37694704049844235,0.9307692307692308,0.028865512
0.378125,0.9307692307692308,0.02887866
0.3793103448275862,0.9307692307692308,0.029329393
0.3805031446540881,0.9307692307692308,0.030172292
0.38170347003154576,0.9307692307692308,0.03080776
0.3829113924050633,0.9307692307692308,0.031363808
0.38412698412698415,0.9307692307692308,0.032202948
0.3853503184713376,0.9307692307692308,0.035211872
0.3865814696485623,0.9307692307692308,0.03536578
0.38782051282051283,0.9307692307692308,0.035519402
0.3890675241157556,0.9307692307692308,0.035630785
0.3903225806451613,0.9307692307692308,0.03564903
0.3883495145631068,0.9230769230769231,0.035688676
0.38961038961038963,0.9230769230769231,0.03584515
0.39087947882736157,0.9230769230769231,0.036095522
0.39215686274509803,0.9230769230769231,0.03625432
0.39344262295081966,0.9230769230769231,0.038100537
0.39473684210526316,0.9230769230769231,0.03816052
0.39603960396039606,0.9230769230769231,0.038454253
0.3973509933774834,0.9230769230769231,0.038661595
