precision,recall,threshold
0.8121387283236994,0.8593272171253823,0.3791666
0.8115942028985508,0.8562691131498471,0.3821753
0.813953488372093,0.8562691131498471,0.3834744
0.8134110787172012,0.8532110091743119,0.38667834
0.8128654970760234,0.8501529051987767,0.38924667
0.8152492668621701,0.8501529051987767,0.39204466
0.8147058823529412,0.8470948012232415,0.39297634
0.8141592920353983,0.8440366972477065,0.39300975
0.8136094674556213,0.8409785932721713,0.39310408
0.8160237388724035,0.8409785932721713,0.39440012
0.8184523809523809,0.8409785932721713,0.3949865
0.817910447761194,0.8379204892966361,0.3982546
0.8203592814371258,0.8379204892966361,0.40554637
0.8198198198198198,0.8348623853211009,0.41206408
0.822289156626506,0.8348623853211009,0.41745597
0.824773413897281,0.8348623853211009,0.42235836
